"","city","state","contestant","season","rank","missc","episode","outcome","eliminated","participant","minichalw","finale","penultimate","age","dob","lat","lng","finalist","winner","first_eliminated"
"739","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",9,NA,"0","1","0",0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"740","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",12,NA,NA,"0",NA,0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"741","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",3,"BTM","0","1","0",0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"742","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",16,NA,NA,"0",NA,1,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"743","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",11,NA,NA,"0",NA,0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"744","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",6,"BTM","1","1","0",0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"745","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",14,NA,NA,"0",NA,0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"746","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",15,NA,NA,"0",NA,0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"747","Fayetteville","Arkansas","Maddy Morphosis","S14",10,"0",10,NA,NA,"0",NA,0,0,26,1994-09-02,36.0714,-94.1661,NA,NA,NA
"748","Florence","South Carolina","Milan","S04",9,"0",3,"SAFE","0","1","0",0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"749","Florence","South Carolina","Milan","S04",9,"0",7,NA,NA,"0",NA,0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"750","Florence","South Carolina","Milan","S04",9,"0",6,"BTM","1","1","0",0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"751","Florence","South Carolina","Milan","S04",9,"0",2,"SAFE","0","1","0",0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"752","Florence","South Carolina","Milan","S04",9,"0",1,"SAFE","0","1","0",0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"753","Florence","South Carolina","Milan","S04",9,"0",14,NA,NA,"0",NA,1,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"754","Florence","South Carolina","Milan","S04",9,"0",8,NA,NA,"0",NA,0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"755","Florence","South Carolina","Milan","S04",9,"0",11,NA,NA,"0",NA,0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"756","Florence","South Carolina","Milan","S04",9,"0",9,NA,NA,"0",NA,0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"757","Florence","South Carolina","Milan","S04",9,"0",10,NA,NA,"0",NA,0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"758","Florence","South Carolina","Milan","S04",9,"0",4,"BTM","0","1","0",0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"759","Florence","South Carolina","Milan","S04",9,"0",5,"BTM","0","1","0",0,0,36,1975-05-27,34.178,-79.7898,NA,NA,NA
"760","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",4,"BTM","0","1","0",0,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"761","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",2,"BTM","1","1","0",0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"762","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",6,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"763","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",5,"WIN","0","1","1",0,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"764","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",1,"HIGH","0","1","0",0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"765","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",2,"SAFE","0","1","0",0,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"766","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",7,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"767","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",8,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"768","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",1,"LOW","0","1","0",0,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"769","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",6,"BTM","0","1","0",0,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"770","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",10,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"771","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",3,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"772","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",11,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"773","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",9,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"774","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",4,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"775","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",3,"HIGH","0","1","0",0,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"776","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",14,NA,NA,"0",NA,1,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"777","Fort Lauderdale","Florida","Rebecca Glasscock","S01",3,"0",8,"BTM","1","1","0",1,0,26,1983-05-25,26.1412,-80.1464,1,NA,NA
"778","Fort Lauderdale","Florida","Lashauwn Beyond","S04",12,"0",5,NA,NA,"0",NA,0,0,21,1989-11-11,26.1412,-80.1464,NA,NA,NA
"779","Fresno","California","DeJa Skye","S14",6,"0",9,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"780","Fresno","California","DeJa Skye","S14",6,"0",11,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"781","Fresno","California","DeJa Skye","S14",6,"0",10,"WIN","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"782","Fresno","California","DeJa Skye","S14",6,"0",14,NA,NA,"0",NA,0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"783","Fresno","California","DeJa Skye","S14",6,"0",5,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"784","Fresno","California","DeJa Skye","S14",6,"0",6,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"785","Fresno","California","DeJa Skye","S14",6,"0",7,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"786","Fresno","California","DeJa Skye","S14",6,"0",15,NA,"0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"787","Fresno","California","DeJa Skye","S14",6,"0",1,NA,NA,"0",NA,0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"788","Fresno","California","DeJa Skye","S14",6,"0",12,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"789","Fresno","California","DeJa Skye","S14",6,"0",16,NA,"0","1","0",1,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"790","Fresno","California","DeJa Skye","S14",6,"0",4,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"791","Fresno","California","DeJa Skye","S14",6,"0",8,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"792","Fresno","California","DeJa Skye","S14",6,"0",13,"BTM","1","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"793","Fresno","California","DeJa Skye","S14",6,"0",3,"SAFE","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"794","Fresno","California","DeJa Skye","S14",6,"0",2,"BTM","0","1","0",0,0,31,1990-04-22,36.783,-119.7939,1,NA,NA
"795","Gainesville","Florida","Jade Jolie","S05",8,"0",10,NA,NA,"0",NA,0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"796","Gainesville","Florida","Jade Jolie","S05",8,"0",9,NA,NA,"0",NA,0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"797","Gainesville","Florida","Jade Jolie","S05",8,"0",5,"SAFE","0","1","0",0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"798","Gainesville","Florida","Jade Jolie","S05",8,"0",2,"HIGH","0","1","0",0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"799","Gainesville","Florida","Jade Jolie","S05",8,"0",11,NA,NA,"0",NA,0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"800","Gainesville","Florida","Jade Jolie","S05",8,"0",4,"SAFE","0","1","0",0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"801","Gainesville","Florida","Jade Jolie","S05",8,"0",1,"LOW","0","1","0",0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"802","Gainesville","Florida","Jade Jolie","S05",8,"0",3,"SAFE","0","1","0",0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"803","Gainesville","Florida","Jade Jolie","S05",8,"0",14,NA,NA,"0",NA,1,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"804","Gainesville","Florida","Jade Jolie","S05",8,"0",8,NA,NA,"0",NA,0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"805","Gainesville","Florida","Jade Jolie","S05",8,"0",6,"BTM","1","1","0",0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"806","Gainesville","Florida","Jade Jolie","S05",8,"0",7,NA,NA,"0",NA,0,0,25,1986-11-02,29.6804,-82.3459,NA,NA,NA
"807","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",3,NA,NA,"0",NA,0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"808","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",10,NA,NA,"0",NA,1,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"809","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",4,NA,NA,"0",NA,0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"810","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",7,NA,NA,"0",NA,0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"811","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",8,NA,NA,"0",NA,0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"812","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",1,"BTM","0","1","0",0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"813","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",2,"BTM","1","1","0",0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"814","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",5,NA,NA,"0",NA,0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"815","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",6,NA,NA,"0",NA,0,0,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"816","Gloucester","Massachusetts","Laila McQueen","S08",11,"0",9,NA,NA,"0",NA,0,1,22,1983-06-22,42.626,-70.6897,NA,NA,NA
"817","Grand Rapids","Michigan","Orion Story","S14",11,"0",13,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"818","Grand Rapids","Michigan","Orion Story","S14",11,"0",7,NA,"0","1","0",0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"819","Grand Rapids","Michigan","Orion Story","S14",11,"0",10,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"820","Grand Rapids","Michigan","Orion Story","S14",11,"0",16,NA,NA,"0",NA,1,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"821","Grand Rapids","Michigan","Orion Story","S14",11,"0",2,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"822","Grand Rapids","Michigan","Orion Story","S14",11,"0",14,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"823","Grand Rapids","Michigan","Orion Story","S14",11,"0",12,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"824","Grand Rapids","Michigan","Orion Story","S14",11,"0",9,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"825","Grand Rapids","Michigan","Orion Story","S14",11,"0",6,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"826","Grand Rapids","Michigan","Orion Story","S14",11,"0",15,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"827","Grand Rapids","Michigan","Orion Story","S14",11,"0",8,NA,"0","1","0",0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"828","Grand Rapids","Michigan","Orion Story","S14",11,"0",11,NA,NA,"0",NA,0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"829","Grand Rapids","Michigan","Orion Story","S14",11,"0",3,"SAFE","0","1","0",0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"830","Grand Rapids","Michigan","Orion Story","S14",11,"0",4,"SAFE","0","1","0",0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"831","Grand Rapids","Michigan","Orion Story","S14",11,"0",5,"BTM","1","1","0",0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,NA
"832","Grand Rapids","Michigan","Orion Story","S14",11,"0",1,"BTM","1","1","0",0,0,25,1996-06-25,42.9619,-85.6562,NA,NA,1
"833","Greentown","Ohio","Nina West","S11",6,"1",4,"SAFE","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"834","Greentown","Ohio","Nina West","S11",6,"1",3,"WIN","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"835","Greentown","Ohio","Nina West","S11",6,"1",1,"LOW","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"836","Greentown","Ohio","Nina West","S11",6,"1",6,"LOW","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"837","Greentown","Ohio","Nina West","S11",6,"1",13,NA,"0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"838","Greentown","Ohio","Nina West","S11",6,"1",11,"BTM","1","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"839","Greentown","Ohio","Nina West","S11",6,"1",12,NA,NA,"0",NA,0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"840","Greentown","Ohio","Nina West","S11",6,"1",5,"SAFE","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"841","Greentown","Ohio","Nina West","S11",6,"1",9,"SAFE","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"842","Greentown","Ohio","Nina West","S11",6,"1",2,"SAFE","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"843","Greentown","Ohio","Nina West","S11",6,"1",10,"WIN","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"844","Greentown","Ohio","Nina West","S11",6,"1",8,"HIGH","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"845","Greentown","Ohio","Nina West","S11",6,"1",7,"LOW","0","1","0",0,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"846","Greentown","Ohio","Nina West","S11",6,"1",14,NA,"0","1","0",1,0,39,1979-08-04,40.9266,-81.4015,1,NA,NA
"847","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",5,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"848","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",7,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"849","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",4,"BTM","1","1","0",0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"850","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",9,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"851","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",12,NA,NA,"0",NA,0,1,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"852","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",6,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"853","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",10,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"854","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",2,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"855","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",14,NA,NA,"0",NA,1,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"856","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",1,"HIGH","0","1","0",0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"857","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",8,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"858","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",3,"BTM","0","1","0",0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"859","Guaynabo","Puerto Rico","April Carrión","S06",11,"0",11,NA,NA,"0",NA,0,0,24,1989-04-23,18.3832,-66.1134,NA,NA,NA
"860","Harlem","New York","Miz Cracker","S10",5,"0",6,"LOW","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"861","Harlem","New York","Miz Cracker","S10",5,"0",11,"BTM","1","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"862","Harlem","New York","Miz Cracker","S10",5,"0",1,"HIGH","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"863","Harlem","New York","Miz Cracker","S10",5,"0",10,"WIN","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"864","Harlem","New York","Miz Cracker","S10",5,"0",3,"SAFE","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"865","Harlem","New York","Miz Cracker","S10",5,"0",14,NA,NA,"0",NA,1,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"866","Harlem","New York","Miz Cracker","S10",5,"0",5,"HIGH","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"867","Harlem","New York","Miz Cracker","S10",5,"0",9,"LOW","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"868","Harlem","New York","Miz Cracker","S10",5,"0",4,"HIGH","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"869","Harlem","New York","Miz Cracker","S10",5,"0",7,"SAFE","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"870","Harlem","New York","Miz Cracker","S10",5,"0",8,"SAFE","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"871","Harlem","New York","Miz Cracker","S10",5,"0",2,"SAFE","0","1","0",0,0,33,1984-04-19,40.8116,-73.9465,NA,NA,NA
"872","Hudson","Wisconsin","Max","S07",9,"0",10,NA,NA,"0",NA,0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"873","Hudson","Wisconsin","Max","S07",9,"0",9,NA,NA,"0",NA,0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"874","Hudson","Wisconsin","Max","S07",9,"0",14,NA,NA,"0",NA,1,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"875","Hudson","Wisconsin","Max","S07",9,"0",5,"WIN","0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"876","Hudson","Wisconsin","Max","S07",9,"0",11,NA,NA,"0",NA,0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"877","Hudson","Wisconsin","Max","S07",9,"0",6,"SAFE","0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"878","Hudson","Wisconsin","Max","S07",9,"0",7,"BTM","1","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"879","Hudson","Wisconsin","Max","S07",9,"0",3,"WIN","0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"880","Hudson","Wisconsin","Max","S07",9,"0",8,NA,"0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"881","Hudson","Wisconsin","Max","S07",9,"0",12,NA,NA,"0",NA,0,1,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"882","Hudson","Wisconsin","Max","S07",9,"0",1,"SAFE","0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"883","Hudson","Wisconsin","Max","S07",9,"0",4,"SAFE","0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"884","Hudson","Wisconsin","Max","S07",9,"0",2,"SAFE","0","1","0",0,0,22,1992-06-24,44.9639,-92.7312,NA,NA,NA
"885","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",5,"SAFE","0","1","0",0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"886","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",2,"SAFE","0","1","0",0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"887","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",1,"HIGH","0","1","0",0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"888","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",14,NA,NA,"0",NA,1,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"889","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",10,NA,NA,"0",NA,0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"890","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",6,"BTM","1","1","0",0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"891","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",8,NA,NA,"0",NA,0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"892","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",9,NA,NA,"0",NA,0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"893","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",4,"SAFE","0","1","0",0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"894","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",11,NA,NA,"0",NA,0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"895","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",7,NA,NA,"0",NA,0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"896","Indianapolis","Indiana","Blair St. Clair","S10",9,"0",3,"HIGH","0","1","0",0,0,22,1995-05-16,39.7771,-86.1458,NA,NA,NA
"897","Iowa City","Iowa","Sasha Belle","S07",13,"0",7,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"898","Iowa City","Iowa","Sasha Belle","S07",13,"0",1,"LOW","0","1","0",0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"899","Iowa City","Iowa","Sasha Belle","S07",13,"0",2,"BTM","1","1","0",0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"900","Iowa City","Iowa","Sasha Belle","S07",13,"0",9,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"901","Iowa City","Iowa","Sasha Belle","S07",13,"0",6,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"902","Iowa City","Iowa","Sasha Belle","S07",13,"0",14,NA,NA,"0",NA,1,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"903","Iowa City","Iowa","Sasha Belle","S07",13,"0",8,NA,"0","1","0",0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"904","Iowa City","Iowa","Sasha Belle","S07",13,"0",12,NA,NA,"0",NA,0,1,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"905","Iowa City","Iowa","Sasha Belle","S07",13,"0",11,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"906","Iowa City","Iowa","Sasha Belle","S07",13,"0",4,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"907","Iowa City","Iowa","Sasha Belle","S07",13,"0",3,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"908","Iowa City","Iowa","Sasha Belle","S07",13,"0",10,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"909","Iowa City","Iowa","Sasha Belle","S07",13,"0",5,NA,NA,"0",NA,0,0,28,1986-03-19,41.6559,-91.5303,NA,NA,NA
"910","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",6,"WIN","0","1","0",0,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
"911","Johnson City","Tennessee","Eureka O'Hara","S09",11,"0",14,NA,NA,"0",NA,1,0,25,1990-08-26,36.3406,-82.3806,1,NA,NA
"912","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",3,"HIGH","0","1","0",0,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
"913","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",9,"BTM","0","1","0",0,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
"914","Johnson City","Tennessee","Eureka O'Hara","S09",11,"0",6,NA,NA,"0",NA,0,0,25,1990-08-26,36.3406,-82.3806,1,NA,NA
"915","Johnson City","Tennessee","Eureka O'Hara","S09",11,"0",1,"HIGH","0","1","0",0,0,25,1990-08-26,36.3406,-82.3806,1,NA,NA
"916","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",14,"HIGH","0","1","0",1,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
"917","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",11,"HIGH","0","1","0",0,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
"918","Johnson City","Tennessee","Eureka O'Hara","S09",11,"0",8,NA,NA,"0",NA,0,0,25,1990-08-26,36.3406,-82.3806,1,NA,NA
"919","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",4,"SAFE","0","1","0",0,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
"920","Johnson City","Tennessee","Eureka O'Hara","S09",11,"0",10,NA,NA,"0",NA,0,0,25,1990-08-26,36.3406,-82.3806,1,NA,NA
"921","Johnson City","Tennessee","Eureka O'Hara","S10",2,"0",5,"WIN","0","1","0",0,0,27,1990-08-26,36.3406,-82.3806,1,NA,NA
